Funds Center,Fund,Status,Document Identifier Code,Order Type,Purchasing Document,DoD Document Number,Storage Location,Short Text,FSC Code,Material,Delivery Date,Supply Category Material Code,MILSTRIP Status,Order Quantity,Order Unit,QTY Open,QTY Received,Requirement Priority,Net Order Price,Gross order value,Fund Code,Rec Code,Issuing Storage Loc.,QTY Intransit,QTY ISSUE (STO),Vendor,Advice Code,ARC,Del Ind,Delivery Completed,Project Code
A82BD,202010D18,Closed,A01,ZAR,7114363588,W90E2N80410011,0BST,"INDICATOR,SAFETY,RI",1005,004188557,1/10/18,9M,,100,PG,0,100,12,2.13,213.00,J,Z,WHQ1,0,100,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114363589,W90E2N80410012,0BST,"BATTERY,NONRECHARGEABLE",6135,008264798,2/3/18,9B,,20,PG,0,20,2,3.04,60.80,J,Z,WHQ1,0,20,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114404796,W90E2N80450001,0BST,O-RING,5331,123151191,2/9/18,9O,,1,EA,0,1,2,27.14,27.14,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114404797,W90E2N80450002,0BST,"ADAPTER,STRAIGHT,TUBE TO HOSE",4730,014947215,2/11/18,9B,,4,EA,0,4,2,0.43,1.72,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114485210,W90E2N80520001,0BST,"CABLE ASSEMBLY,SPECIAL PURPOSE,ELECTRI",6150,219217992,2/14/18,9G,,1,EA,0,1,2,265.00,265.00,J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114485211,W90E2N80520002,0BST,"STRIP,ELECTRICAL GROUNDING",5999,200002589,2/14/18,9G,,1,EA,0,1,2,18.02,18.02,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114485212,W90E2N80520003,0BST,"TERMINAL,LUG",5940,014944464,2/14/18,9G,,1,EA,0,1,2,19.77,19.77,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114485213,W90E2N80520004,0BST,"ADAPTER,STRAIGHT,TUBE TO HOSE",4730,014947215,2/14/18,9B,,2,EA,0,2,2,0.43,0.86,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114485214,W90E2N80520005,0BST,"CABLE ASSEMBLY,SPECIAL PURPOSE,ELECTRI",6150,015313491,2/14/18,9O,,1,EA,0,1,2,452.00,452.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114485315,W90E2N80520006,0BST,"SCREW,SHOULDER",5305,015628320,2/14/18,9O,,1,EA,0,1,2,6.47,6.47,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114507892,W90E2N80530008,0BST,"PANEL,INDICATOR",1290,015737965,2/14/18,9Z,,1,EA,0,1,2,"3,325.00","3,325.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114507893,W90E2N80530009,0BST,"BATTERY,STORAGE",6140,014851472,2/15/18,9G,,9,EA,0,9,2,312.49,"2,812.41",J,Z,WHQ1,0,9,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114510348,W90E2N80540001,0BST,"BRACKET,VEHICULAR COMPONENTS",2590,015806644,2/9/18,9O,,1,EA,0,1,2,513.00,513.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114565884,W90E2N80590001,0BST,"INTAKE ASSEMBLY,COL",6665,015395594,2/10/18,9Z,,1,EA,0,1,2,"2,190.00","2,190.00",J,F,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114565885,W90E2N80590002,0BST,"BATTERY,STORAGE",6140,014851472,2/16/18,9G,,10,EA,0,10,2,312.49,"3,124.90",J,Z,WHQ1,0,10,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114565886,W90E2N80590003,0BST,"COMPRESSOR UNIT,RECIPROCATING",4310,015371795,2/16/18,9Z,,1,EA,0,1,2,"2,942.00","2,942.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114570759,W90E2N80590004,0BST,WHEEL AND TIRE ASSEMBLY,2530,200003667,1/25/18,9K,,1,EA,0,1,2,"4,783.00","4,783.00",J,L,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114898383,W90E2N80810001,0BST,FLUID TRANSFER SYST,6665,015289282,2/14/18,9Z,,1,EA,0,1,2,"30,164.00","30,164.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114898384,W90E2N80810002,0BST,IDENTIFIER ASSEMBLY,6665,015289280,2/14/18,9Z,,1,EA,0,1,2,"61,623.00","61,623.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114898385,W90E2N80810003,0BST,JBPDS CONTROL ASSEM,6665,015559347,2/14/18,9Z,,1,EA,0,1,2,"22,318.00","22,318.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114898386,W90E2N80810004,0BST,BAWS 4 PLUS ASSEMBL,6665,015540754,2/16/18,9Z,,1,EA,0,1,2,"95,736.00","95,736.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114898387,W90E2N80810005,0BST,BAWS 4 PLUS ASSEMBL,6665,015540754,2/16/18,9Z,,1,EA,0,1,2,"95,736.00","95,736.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114898388,W90E2N80810006,0BST,FLUID TRANSFER SYST,6665,015289282,2/16/18,9Z,,1,EA,0,1,2,"30,164.00","30,164.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114898389,W90E2N80810007,0BST,JBPDS CONTROL ASSEM,6665,015559347,2/16/18,9Z,,1,EA,0,1,2,"22,318.00","22,318.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114898390,W90E2N80810008,0BST,IDENTIFIER ASSEMBLY,6665,015289280,2/16/18,9Z,,1,EA,0,1,2,"61,623.00","61,623.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114910586,W90E2N80860001,0BST,"PARTS KIT,SOFT TOP",2540,013298072,3/22/18,9K,,1,KT,0,1,2,316.00,316.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114910587,W90E2N80860002,0BST,"SEAT,VEHICULAR",2540,013990785,3/22/18,9K,,1,EA,0,1,2,366.88,366.88,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114910588,W90E2N80860003,0BST,"SEAT,VEHICULAR",2540,013967759,3/22/18,9K,,1,EA,0,1,2,354.64,354.64,J,O,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114910589,W90E2N80860004,0BST,"CHAIN ASSEMBLY,SINGLE LEG",4010,012177086,3/22/18,9T,,1,AY,0,1,2,50.95,50.95,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114910590,W90E2N80860005,0BST,"LATCH,DOOR,VEHICULAR",2540,012096875,3/22/18,9K,,1,EA,0,1,2,12.46,12.46,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114910591,W90E2N80860006,0BST,"CHAIN ASSEMBLY,SINGLE LEG",4010,012157466,3/22/18,9T,B7,1,AY,0,1,2,39.17,39.17,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114910592,W90E2N80860007,0BST,SWITCH ASSEMBLY,5930,003078856,3/22/18,9K,,1,EA,0,1,2,77.36,77.36,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114910593,W90E2N80860008,0BST,"LATCH,DOOR,VEHICULA",2540,013141121,3/22/18,9K,,1,EA,0,1,2,8.29,8.29,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7114910594,W90E2N80860009,0BST,"VALVE,SOLENOID",4810,016262786,3/23/18,9O,,2,EA,0,2,2,195.00,390.00,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115086577,W90E2N80960001,0BST,"SWITCH,PUSH",5930,014067217,3/29/18,9G,,1,EA,0,1,2,32.44,32.44,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115114373,W90E2N81010008,0BST,BAWS 4 PLUS ASSEMBL,6665,015540754,2/10/18,9Z,,1,EA,0,1,2,"95,736.00","95,736.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115114374,W90E2N81010009,0BST,COLLECTOR ASSEMBLY,6665,015289281,2/10/18,9Z,,1,EA,0,1,2,"23,531.00","23,531.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115135516,W90E2N81010001,0BST,WHEEL END ASSEMBLY,2530,016117619,3/16/18,9K,,1,AY,0,1,2,639.00,639.00,J,H,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115135517,W90E2N81010002,0BST,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2541,015678335,3/16/18,9K,,1,EA,0,1,2,106.02,106.02,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115143235,W90E2N81010003,0BST,"ELBOW,HOSE",4730,015061042,4/5/18,9B,,1,EA,0,1,2,14.15,14.15,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115143236,W90E2N81010004,0BST,"HOSE,NONMETALLIC",4720,015213418,4/5/18,9B,,1,EA,0,1,2,20.63,20.63,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115143237,W90E2N81010005,0BST,"PUMP ASSEMBLY,POWERSTEERING,VEHICULAR",2530,991312145,4/5/18,9O,,1,EA,0,1,2,292.00,292.00,J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115143238,W90E2N81010006,0BST,"CONNECTOR,RECEPTACLE,ELECTRICAL",5935,014706194,4/6/18,9G,,1,EA,0,1,2,2.84,2.84,J,A,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115143239,W90E2N81010007,0BST,"CONNECTOR,RECEPTACLE,ELECTRICAL",5935,014702392,4/6/18,9G,,1,EA,0,1,2,3.03,3.03,J,A,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115146855,W90E2N81010010,0BST,FLUID TRANSFER SYST,6665,015289282,2/10/18,9Z,,1,EA,0,1,2,"30,164.00","30,164.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115146856,W90E2N81010011,0BST,IDENTIFIER ASSEMBLY,6665,015289280,2/10/18,9Z,,1,EA,0,1,2,"61,623.00","61,623.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115146857,W90E2N81010012,0BST,CBMS BLOCK II,6665,015330140,2/16/18,9Z,,1,EA,0,1,2,"328,311.00","328,311.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115174494,W90E2N81030001,0BST,WHEEL END ASSEMBLY,2530,016117619,3/17/18,9K,,1,AY,0,1,2,639.00,639.00,J,H,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115174495,W90E2N81030002,0BST,"ENGINE,WITH CONTAIN",2815,014396664,3/22/18,9K,B7,1,EA,0,1,2,"19,770.00","19,770.00",J,H,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115174496,W90E2N81030003,0BST,"BATTERY,STORAGE",6140,014851472,3/22/18,9G,,2,EA,0,2,2,312.49,624.98,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115174497,W90E2N81030004,0BST,"BATTERY,NONRECHARGEABLE",6135,008264798,3/25/18,9B,,15,PG,0,15,12,3.04,45.60,J,Z,WHQ1,0,15,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115174498,W90E2N81030005,0BST,BATTERY POWER SUPPLY,6130,015022579,3/29/18,9G,,1,EA,0,1,2,652.82,652.82,J,A,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115243945,W90E2N81080001,0BST,"BOLT,BARREL",5340,013761830,4/17/18,9T,,1,EA,0,1,2,12.91,12.91,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115243946,W90E2N81080002,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,014832293,4/17/18,9G,,2,EA,0,2,2,33.16,66.32,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115243947,W90E2N81080003,0BST,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2541,015676722,4/17/18,9K,,1,EA,0,1,2,114.32,114.32,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115243948,W90E2N81080004,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,014796356,4/17/18,9B,,1,EA,0,1,2,33.01,33.01,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115243949,W90E2N81080005,0BST,NONMETALLIC SPECIALSHAPED SECTION,9390,014241528,4/17/18,9K,,1,BX,0,1,2,72.86,72.86,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115267064,W90E2N81100003,0BST,"CHANNEL,LIFT,VEHICLE WINDOW GLASS",2540,014523458,4/15/18,9K,,1,EA,0,1,12,125.99,125.99,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115267065,W90E2N81100004,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,014832293,4/17/18,9G,,2,EA,0,2,12,33.16,66.32,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115309129,W90E2N81140001,0BST,CBMS BLOCK II,6665,015330140,2/9/18,9Z,,1,EA,0,1,2,"328,311.00","328,311.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115309130,W90E2N81140002,0BST,COLLECTOR ASSEMBLY,6665,015289281,2/9/18,9Z,,1,EA,0,1,2,"23,531.00","23,531.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115309131,W90E2N81140003,0BST,FLUID TRANSFER SYST,6665,015289282,2/9/18,9Z,,1,EA,0,1,2,"30,164.00","30,164.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115309133,W90E2N81140005,0BST,IDENTIFIER ASSEMBLY,6665,015289280,2/9/18,9Z,,1,EA,0,1,2,"61,623.00","61,623.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115457096,W90E2N81240001,0BST,"RELAY,ELECTROMAGNETIC",5945,015683885,4/28/18,9G,,1,EA,0,1,2,191.06,191.06,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115471231,W90E2N81240002,0BST,DISPLAY UNIT,7025,015265612,4/21/18,9G,,1,EA,0,1,2,"2,493.00","2,493.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115634619,W90E2N81380001,0BST,"ADAPTER,BATTERY TERMINAL",5940,005496583,5/4/18,9G,,1,PG,0,1,2,50.82,50.82,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115634620,W90E2N81380002,0BST,"LEAD,STORAGE BATTERY",6150,014218216,5/4/18,9G,,1,EA,0,1,2,42.01,42.01,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115634621,W90E2N81380003,0BST,"LEAD,STORAGE BATTERY",6150,014218203,5/4/18,9G,,1,EA,0,1,2,32.08,32.08,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115673310,W90E2N81420001,0BST,"WINDOW,VEHICULAR",2510,013012248,4/15/18,9K,,1,EA,0,1,12,505.47,505.47,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115721019,W90E2N81500001,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,014066962,5/24/18,9T,,4,EA,0,4,2,12.92,51.68,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115721020,W90E2N81500002,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,014066962,5/24/18,9T,,4,EA,0,4,2,12.92,51.68,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115721021,W90E2N81500003,0BST,"MOUNT,RESILIENT,UTILITY",5340,012097802,5/24/18,9T,B7,4,EA,0,4,2,12.55,50.20,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115721022,W90E2N81500004,0BST,"MOUNT,RESILIENT,UTILITY",5340,012097802,5/24/18,9T,B7,4,EA,0,4,2,12.55,50.20,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115771712,W90E2N81500007,0BST,"ARMOR,SUPPLEMENTAL,SMALL ARMS-FRAGMENT",2540,200010690,5/22/18,9O,,1,EA,0,1,2,"1,421.00","1,421.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7115771713,W90E2N81500008,0BST,"ARMOR,SUPPLEMENTAL,SMALL ARMS-FRAGMENT",2540,015311887,5/22/18,9K,,1,EA,0,1,2,793.00,793.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116029425,W90E2N81770002,0BST,"CABLE ASSEMBLY,SPECIAL PURPOSE,ELECTRI",6150,251504519,6/15/18,9M,,1,EA,0,1,2,"1,334.00","1,334.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116029426,W90E2N81770003,0BST,FLUID TRANSFER SYST,6665,015289282,6/20/18,9Z,,1,EA,0,1,2,"30,164.00","30,164.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116029427,W90E2N81770004,0BST,FLUID TRANSFER SYST,6665,015289282,6/20/18,9Z,,1,EA,0,1,2,"30,164.00","30,164.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116029428,W90E2N81770005,0BST,FLUID TRANSFER SYST,6665,015289282,6/20/18,9Z,,1,EA,0,1,2,"30,164.00","30,164.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116029429,W90E2N81770006,0BST,"GENERATOR,ENGINE ACCESSORY",2920,014945639,6/20/18,9O,,1,EA,0,1,2,"1,645.00","1,645.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116029430,W90E2N81770007,0BST,BAWS 4 PLUS ASSEMBL,6665,015540754,6/20/18,9Z,,1,EA,0,1,2,"95,736.00","95,736.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116029431,W90E2N81770008,0BST,COLLECTOR ASSEMBLY,6665,015289281,6/22/18,9Z,,1,EA,0,1,2,"23,531.00","23,531.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116082761,W90E2N81770009,0BST,BAWS 4 PLUS ASSEMBL,6665,015540754,6/20/18,9Z,,1,EA,0,1,2,"95,736.00","95,736.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116358359,W90E2N82010001,0BST,"GENERATOR,ENGINE ACCESSORY",2920,014945639,7/19/18,9O,,1,EA,0,1,2,"1,645.00","1,645.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116412234,W90E2N82070001,0BST,"FILTER ELEMENT,FLUID",2940,123421512,7/24/18,9K,,1,EA,0,1,2,24.12,24.12,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116609765,W90E2N82200002,0BST,"GENERATOR,ALTERNATING CURRENT",6115,015789318,8/8/18,9O,,1,EA,0,1,2,"3,750.00","3,750.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116617468,W90E2N82210001,0BST,"COMPRESSOR UNIT,RECIPROCATING",4310,015371795,8/9/18,9Z,,1,EA,0,1,2,"2,942.00","2,942.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116630511,W90E2N82220001,0BST,"FILTER ELEMENT,FLUID",2940,123421512,8/2/18,9K,,1,EA,0,1,2,24.12,24.12,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116630512,W90E2N82220002,0BST,"FILTER ELEMENT,FLUID",2940,123421512,8/2/18,9K,,1,EA,0,1,2,24.12,24.12,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116630513,W90E2N82220003,0BST,"BATTERY,STORAGE",6140,013788232,8/2/18,9G,,1,EA,0,1,2,164.45,164.45,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116630514,W90E2N82220004,0BST,"BATTERY,STORAGE",6140,013788232,8/2/18,9G,,1,EA,0,1,2,164.45,164.45,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116634233,W90E2N82230001,0BST,COLLECTOR ASSEMBLY,6665,015289281,8/2/18,9Z,,1,EA,0,1,2,"23,531.00","23,531.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116634234,W90E2N82230002,0BST,FLUID TRANSFER SYST,6665,015289282,8/2/18,9Z,,1,EA,0,1,2,"30,164.00","30,164.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116642115,W90E2N82220005,0BST,"BATTERY,STORAGE",6140,013788232,8/2/18,9G,,1,EA,0,1,2,164.45,164.45,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116642116,W90E2N82220006,0BST,"FILTER,FLUID",2910,123148154,8/2/18,9K,,1,EA,0,1,2,2.08,2.08,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116642117,W90E2N82220007,0BST,"FILTER,FLUID",2910,123148154,8/2/18,9K,,1,EA,0,1,2,2.08,2.08,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116642118,W90E2N82220008,0BST,"FILTER,FLUID",2910,123148154,8/2/18,9K,,1,EA,0,1,2,2.08,2.08,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116647815,W90E2N82230003,0BST,"BATTERY,STORAGE",6140,014851472,8/10/18,9G,,4,EA,0,4,2,312.49,"1,249.96",J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116647816,W90E2N82230004,0BST,"BATTERY,STORAGE",6140,014851472,8/10/18,9G,,4,EA,0,4,2,312.49,"1,249.96",J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116705402,W90E2N82280001,0BST,"PUMP ASSEMBLY,POWERSTEERING,VEHICULAR",2530,015544731,8/15/18,9K,,1,EA,0,1,2,379.69,379.69,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116705403,W90E2N82280002,0BST,"HYDRAULIC FLUID,AUTOMATIC TRANSMISSION",9150,006574959,8/16/18,36,,4,CN,0,4,2,63.12,252.48,J,Z,WHJ1,0,4,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116705404,W90E2N82280003,0BST,"FILTER ELEMENT,FLUID",2940,123421512,8/16/18,9K,,1,EA,0,1,2,24.12,24.12,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116705405,W90E2N82280004,0BST,"FILTER ELEMENT,FLUID",2940,123421512,8/16/18,9K,,1,EA,0,1,2,24.12,24.12,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116705406,W90E2N82280005,0BST,"FILTER ELEMENT,FLUID",2940,123421512,8/16/18,9K,,1,EA,0,1,2,24.12,24.12,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116705407,W90E2N82280006,0BST,"PUMP,FUEL,CAM ACTUATED",2910,123310909,8/16/18,9K,,1,EA,0,1,2,183.75,183.75,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116705408,W90E2N82280007,0BST,"PUMP,FUEL,CAM ACTUATED",2910,123310909,8/16/18,9K,,1,EA,0,1,2,183.75,183.75,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116705409,W90E2N82280008,0BST,ANTIFREEZE,6850,014649137,8/16/18,36,,2,CO,0,2,2,58.15,116.30,J,Z,WHJ1,0,2,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116718013,W90E2N82280016,0BST,"ARMOR,SUPPLEMENTAL,SMALL ARMS-FRAGMENT",2540,200000767,8/16/18,9D,,1,EA,0,1,2,"2,184.00","2,184.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D18,Closed,A01,ZAR,7116718014,W90E2N82280017,0BST,"ARMOR,SUPPLEMENTAL,SMALL ARMS-FRAGMENT",2540,200000767,8/16/18,9D,,1,EA,0,1,2,"2,184.00","2,184.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
