UIC12,Receiving SLOC,Issue Storage Loc,Force Element - SLOC,DODAAC,AR DOD Doc Num,PReq No.,PO Document Number,SCMC,PR NIIN,Date on which the AR,Column1,PR Funds Center,AR Funds Center,Fiscal Year,AR Functional area,Turn-In Date,Clearing Date,Total PR Count,Expected Credit,Open PR Count,Open Credit,Closed PR Count, Received Credit 
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N81970002,1029462954,7116287837,9G,15265612,7/27/18,,ARMY/A82BD,ARMY/A82BD,V9/2018,113003WEAD,7/19/18,7/27/18,1,,0,,1,454.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N91890002,1045628231,7121005865,9O,123713741,7/17/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,7/16/19,7/18/19,1,27055,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N91890002,1045628231,7121005865,9O,123713741,7/18/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,7/16/19,7/18/19,1,-27055,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N91890002,1045628231,7121005865,9O,123713741,7/18/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,7/16/19,7/23/19,1,27055,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93520002,1051975653,7123314056,9O,15789318,1/10/20,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,12/23/19,1/10/20,1,,0,,1,445.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N91980006,1046189233,7120840024,9O,16219540,8/13/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/12/19,8/15/19,1,1461,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N91980006,1046189233,7120840024,9O,16219540,8/15/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/12/19,8/15/19,1,-1461,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N91980006,1046189233,7120840024,9O,16219540,8/15/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/12/19,8/20/19,1,5724,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N83510002,1037699461,7118355312,9O,15097450,2/22/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,2/14/19,2/22/19,1,,0,,1,441.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92040017,1046428428,7121378269,9K,15592715,7/27/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,7/26/19,7/28/19,1,836,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92040017,1046428428,7121378269,9K,15592715,7/28/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,7/26/19,7/28/19,1,-836,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92040017,1046428428,7121378269,9K,15592715,7/28/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,7/26/19,8/9/19,1,836,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N80870004,1022386847,7114411886,9K,15004619,5/5/18,,ARMY/A82BD,ARMY/A82BD,V9/2018,113003WEAD,4/26/18,5/5/18,1,,0,,1,351.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92070001,1046192864,7121423700,9G,13823218,8/7/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/6/19,8/9/19,1,524,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92070001,1046192864,7121423700,9G,13823218,8/9/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/6/19,8/9/19,1,-524,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92070001,1046192864,7121423700,9G,13823218,8/9/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/6/19,8/14/19,1,524,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N83050005,1036800099,7117800669,9O,14932886,3/9/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,2/26/19,3/9/19,1,,0,,1,343.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92070004,1046955526,7121448511,9O,219217180,8/15/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/14/19,8/16/19,1,3069,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92070004,1046955526,7121448511,9O,219217180,8/16/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/14/19,8/16/19,1,-3069,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92070004,1046955526,7121448511,9O,219217180,8/16/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/14/19,8/22/19,1,3069,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N91150010,1043103717,7120212816,9K,15004619,5/7/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,4/26/19,5/7/19,1,,0,,1,290.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92210003,1047315262,7121343062,9O,219217178,8/23/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/22/19,8/25/19,1,3038,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92210003,1047315262,7121343062,9O,219217178,8/25/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/22/19,8/25/19,1,-3038,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92210003,1047315262,7121343062,9O,219217178,8/25/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/22/19,8/28/19,1,3038,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93080001,1050355360,7122791556,9O,14929432,11/13/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/5/19,11/13/19,1,,0,,1,279.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92340003,1047061364,7121828916,9G,15542707,8/23/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/22/19,8/25/19,1,3072,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92340003,1047061364,7121828916,9G,15542707,8/25/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/22/19,8/25/19,1,-3072,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92340003,1047061364,7121828916,9G,15542707,8/25/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,8/22/19,8/28/19,1,2241,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N80530005,1023276812,7114419741,9B,11931870,3/15/18,,ARMY/A82BD,ARMY/A82BD,V9/2018,113003WEAD,3/7/18,3/15/18,1,,0,,1,197.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92940001,1050073240,7122190109,9O,219217180,10/23/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,10/22/19,10/24/19,1,2713,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92940001,1050073240,7122190109,9O,219217180,10/24/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,10/22/19,10/24/19,1,-2713,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92940001,1050073240,7122190109,9O,219217180,10/24/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,10/22/19,10/29/19,1,2713,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N80530003,1023278124,7114265914,9K,11931869,4/26/18,,ARMY/A82BD,ARMY/A82BD,V9/2018,113003WEAD,4/20/18,4/26/18,1,,0,,1,192.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92960002,1050261795,7122523490,9O,16007361,10/30/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,10/29/19,10/31/19,1,31587,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92960002,1050261795,7122523490,9O,16007361,10/31/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,10/29/19,10/31/19,1,-31587,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N92960002,1050261795,7122523490,9O,16007361,10/31/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,10/29/19,11/8/19,1,31587,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N71910005,1016344816,7111942399,9O,200006890,7/15/17,,ARMY/A82BD,ARMY/A82BD,V9/2017,113003WEAD,7/11/17,7/15/17,1,,0,,1,173.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93080001,1050355360,7122791556,9O,14929432,11/6/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/5/19,11/7/19,1,279,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93080001,1050355360,7122791556,9O,14929432,11/7/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/5/19,11/7/19,1,-279,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93080001,1050355360,7122791556,9O,14929432,11/7/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/5/19,11/13/19,1,279,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N91430004,1044413929,7120611077,9K,16337271,7/15/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113019WHST,6/6/19,7/15/19,1,163,0,,1,163.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93100001,1050809101,7122814900,9O,219217178,11/7/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/6/19,11/9/19,1,2644,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93100001,1050809101,7122814900,9O,219217178,11/9/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/6/19,11/9/19,1,-2644,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93100001,1050809101,7122814900,9O,219217178,11/9/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/6/19,11/15/19,1,2644,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N62580001,1009604633,7108450956,9G,13823222,1/12/17,,ARMY/A82BD,ARMY/A82BD,V9/2017,113003WEAD,9/15/16,1/12/17,1,151,0,,1,151.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93180006,1050788957,7122898439,9K,200003667,11/20/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/19/19,11/21/19,1,10808,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93180006,1050788957,7122898439,9K,200003667,11/21/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/19/19,11/21/19,1,-10808,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93180006,1050788957,7122898439,9K,200003667,11/21/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/19/19,12/10/19,1,10808,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N62590008,1009633904,7108443907,9G,13823222,1/12/17,,ARMY/A82BD,ARMY/A82BD,V9/2017,113003WEAD,9/15/16,1/12/17,1,151,0,,1,151.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93250001,1051217447,7122806854,9K,200003667,11/28/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/27/19,11/30/19,1,2702,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93250001,1051217447,7122806854,9K,200003667,11/30/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/27/19,11/30/19,1,-2702,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93250001,1051217447,7122806854,9K,200003667,11/30/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/27/19,12/11/19,1,2702,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N83090002,1036846748,7117636907,9D,200003730,11/10/18,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,11/6/18,11/10/18,1,,0,,1,88.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93250002,1051428985,7122947910,9K,200003667,11/28/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/27/19,11/30/19,1,2702,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93250002,1051428985,7122947910,9K,200003667,11/30/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/27/19,11/30/19,1,-2702,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93250002,1051428985,7122947910,9K,200003667,11/30/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,11/27/19,12/11/19,1,2702,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N81140008,1028861906,7115063092,9O,991312145,5/5/18,,ARMY/A82BD,ARMY/A82BD,V9/2018,113003WEAD,4/26/18,5/5/18,1,,0,,1,87.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93510002,1051786843,7123159302,9O,16007361,1/4/20,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,1/3/20,1/5/20,1,31587,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93510002,1051786843,7123159302,9O,16007361,1/5/20,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,1/3/20,1/5/20,1,-31587,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93510002,1051786843,7123159302,9O,16007361,1/5/20,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,1/3/20,1/14/20,1,31587,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N73070007,1021399823,7112872474,9G,219217124,1/26/18,,ARMY/A82BD,ARMY/A82BD,V9/2018,113003WEAD,11/4/17,1/26/18,1,77.86,0,,1,78.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93520002,1051975653,7123314056,9O,15789318,12/24/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,12/23/19,12/25/19,1,445,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93520002,1051975653,7123314056,9O,15789318,12/25/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,12/23/19,12/25/19,1,-445,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93520002,1051975653,7123314056,9O,15789318,12/25/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,12/23/19,1/10/20,1,445,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N91620006,1044022582,7120815932,9G,219217124,7/15/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113019WHST,6/14/19,7/15/19,1,67.44,0,,1,67.00
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93520003,1052038364,7122776685,9O,15136214,12/24/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,12/23/19,12/25/19,1,11376,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93520003,1052038364,7122776685,9O,15136214,12/25/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,12/23/19,12/25/19,1,-11376,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N93520003,1052038364,7122776685,9O,15136214,12/25/19,,ARMY/A82BD,ARMY/A82BD,V9/2020,113003WHST,12/23/19,1/10/20,1,11376,0,,1,
WH8DAAMNT,2001/WHQ1,2000/0BST,WH8DAAMNT,W90E2N,W90E2N90570007,1041081851,7119085602,9K,219134729,3/9/19,,ARMY/A82BD,ARMY/A82BD,V9/2019,113003WHST,3/5/19,3/9/19,1,,0,,1,54.00
